Start,End,Open,High,Low,Close,Volume,Market Cap
2022-06-23,2022-06-24,0.9988333333333334,0.9990933333333332,0.99875,0.9989566666666666,80760052266.66667,66905869821.15782
2022-06-22,2022-06-23,0.9989366666666668,0.9989733333333334,0.99862,0.9989,84430787498.66667,73352172466.94284
2022-06-21,2022-06-22,0.99886,0.99907,0.9986033333333334,0.9989366666666668,95125355233.28,83060494765.48987
2022-06-20,2022-06-21,0.9988033333333334,0.9990266666666666,0.99865,0.99886,103135024412.44444,83056678660.87825
2022-06-19,2022-06-20,0.9989533333333332,0.9992333333333332,0.99874,0.9988033333333334,125583906190.22223,83066836978.21458
2022-06-18,2022-06-19,0.9986066666666668,0.9989866666666668,0.99835,0.9989833333333332,92632735829.33333,83043132633.73349
2022-06-17,2022-06-18,0.9991333333333332,0.9993,0.9985033333333332,0.9986033333333334,104092503694.22223,83067545317.53802
2022-06-16,2022-06-17,0.9994,0.9994666666666668,0.9990366666666668,0.9991333333333332,145500127776.2238,83095414399.49754
2022-06-15,2022-06-16,0.9992666666666666,0.9995333333333332,0.9986733333333334,0.9994,136564651349.33333,83084404948.33868
2022-06-14,2022-06-15,0.9991666666666666,0.9994,0.9989666666666668,0.9992666666666666,179794690076.74387,83084379560.77666
2022-06-13,2022-06-14,0.9995666666666666,0.9999666666666668,0.9984333333333334,0.9991,159768068096,83096544425.77629
2022-06-12,2022-06-13,0.9994333333333332,0.9996,0.9993666666666666,0.9995333333333332,101682172245.33333,83109847418.93134
2022-06-11,2022-06-12,0.9994,0.9995,0.9992666666666666,0.9994,83999128576,83104409759.72224
2022-06-10,2022-06-11,0.9995666666666666,0.9997333333333334,0.9993,0.9994,78693827612.44444,83113648968.28978
2022-06-09,2022-06-10,1.0010982404211755,1.0016905407537855,0.998531970703479,0.9995666666666666,53218261935.98534,77682215959.53004
2022-06-08,2022-06-09,1.0014492509067734,1.0035535058782767,0.996282803633318,1.000681381029651,52424959062.3942,72450567369.95961
2022-06-07,2022-06-08,1.0003217943958225,1.013639147355163,0.9944868694393977,1.0014492509067734,42868257774.812126,72424074152.86687
2022-06-06,2022-06-07,1.0001014477721393,1.0012390035607963,0.9985041838025628,1.0003217943958225,31928211636.664444,72553363401.66606
2022-06-05,2022-06-06,1.001021005076998,1.0012272338332997,0.9995778696458961,1.0001014477721393,19318375518.245136,72604494401.72032
2022-06-04,2022-06-05,1.000424635007025,1.001494943571038,0.9996643213788778,1.001021005076998,26374114667.54613,72596521509.77182
2022-06-03,2022-06-04,1.0003054822238002,1.0016053670702068,0.999364017381802,1.000424635007025,34148086935.14687,72581331869.46873
2022-06-02,2022-06-03,0.9995691882631984,1.0032324513503292,0.9995691882631984,1.0003054822238002,48848112305.543755,72591322404.97379
2022-06-01,2022-06-02,0.9992437672892835,1.0022472936617608,0.9992334905836024,0.9995691882631984,48881874021.9124,72567365443.10439
2022-05-31,2022-06-01,1.000411218451647,1.002661832486159,0.9986720016463336,0.9992437672892835,56482027114.83716,72562687634.12222
2022-05-30,2022-05-31,1.000287053860536,1.0012868876362588,0.999412397362634,1.000411218451647,39863454437.98038,72565793866.14816
2022-05-29,2022-05-30,1.0014754081567552,1.0022885356625664,0.99990565021468,1.000287053860536,28313953364.263847,72626812577.6579
2022-05-28,2022-05-29,1.000572052530444,1.0021594992318454,1.000034220828007,1.0014754081567552,45936244383.92184,72602911175.43712
2022-05-27,2022-05-28,1.000913417497381,1.0035662428639962,0.9989923925372654,1.000572052530444,62235727004.93935,72944425781.69789
2022-05-26,2022-05-27,1.0002520711114598,1.0015653851585864,0.9989007510827793,1.000913417497381,47636081875.48428,73313256059.174
2022-05-25,2022-05-26,1.0000827867553639,1.0017604909930138,0.9990451176656455,1.0002520711114598,42687091007.87557,73289870799.89848
2022-05-24,2022-05-25,1.0002489308363216,1.0015474932755057,0.9960000899025078,1.0000827867553639,47538259645.66624,73287555417.73328
2022-05-23,2022-05-24,1.000241015724455,1.0016093097900383,0.9989831371006211,1.0002489308363216,39983046105.37808,73310051496.04681
2022-05-22,2022-05-23,1.0008286824717343,1.0021416106512044,0.9998786520690903,1.000241015724455,30443231329.040802,73341318890.32121
2022-05-21,2022-05-22,1.0012535537972191,1.0020078341520064,0.9997168869175383,1.0008286824717343,38342036963.95134,73342096629.2557
2022-05-20,2022-05-21,0.9997202500794234,1.002859305563266,0.9985114000384517,1.0012535537972191,49422533356.72916,74199019867.07782
2022-05-19,2022-05-20,1.0002281580012902,1.0025932124273267,0.9991427899436496,0.9997202500794234,50590461488.34047,74266348301.32977
2022-05-18,2022-05-19,1.000585742630391,1.0024809954295326,0.9987672515266419,1.0002281580012902,47943366657.75605,74273977478.20271
2022-05-17,2022-05-18,1.0013712362217597,1.0064393520646668,0.9991130060658909,1.000585742630391,52495868606.42414,75820952484.9449
2022-05-16,2022-05-17,1.000853787522889,1.004590910039544,0.9990400349028021,1.0013712362217597,54661920053.23723,75857118221.47542
2022-05-15,2022-05-16,1.0031048134084175,1.0033322077859668,0.9996491679455158,1.000853787522889,50013565593.29825,75870492498.69939
2022-05-14,2022-05-15,1.0006098105286818,1.0031048134084175,0.9985263849916233,1.0031048134084175,60875671779.274765,76758749198.23354
2022-05-13,2022-05-14,0.9980525086279798,1.0045457698528237,0.9980525086279798,1.0006098105286818,97708352531.14983,79272574448.48372
2022-05-12,2022-05-13,0.9959687792379175,1.003281397423194,0.990570641533775,0.9980525086279798,153737980944.3442,82091029419.14594
2022-05-11,2022-05-12,1.001218158481605,1.0092551407049832,0.9946168190100908,0.9959687792379175,118051163011.23837,83164973655.2331
2022-05-10,2022-05-11,1.0002380044477386,1.0047741511040835,0.9944802081251931,1.001218158481605,125159320219.8492,83210369712.74481
2022-05-09,2022-05-10,1.0017268923180958,1.0039912950103482,0.9966818102361928,1.0002380044477386,72141732830.24512,83257519997.38487
2022-05-08,2022-05-09,1.001630847500449,1.00218722765825,1.0000148162844975,1.0017268923180958,57618245844.930405,83288897125.3866
2022-05-07,2022-05-08,1.0007634262592542,1.002042742530587,0.9975659657355754,1.001630847500449,50618129294.331825,83286799541.57486
2022-05-06,2022-05-07,1.0003777855190839,1.0031770931867456,0.9994432339583196,1.0007634262592542,71174147261.60526,83306882694.54831
2022-05-05,2022-05-06,0.9996788744004061,1.0020388917573382,0.9983853531912723,1.0003777855190839,60652267914.34861,83205159197.35791
2022-05-04,2022-05-05,1.001090151178248,1.0065323708491924,0.9995426863612062,0.9996788744004061,48655759680.44479,83221952378.14027
2022-05-03,2022-05-04,1.0005221894277254,1.0020164344394038,0.9999246669770453,1.001090151178248,48265333196.42583,83215122703.73117
2022-05-02,2022-05-03,1.0013790619870837,1.0033724125821077,0.9999856635155824,1.0005221894277254,51503133976.1665,83223957034.77397
2022-05-01,2022-05-02,1.0032689168029283,1.0032689168029283,1.000262470550155,1.0013790619870837,54631135437.24258,83259366170.78833
2022-04-30,2022-05-01,1.0012216168901436,1.0032689168029283,1.0001744767751473,1.0032689168029283,49895750381.21222,83228597603.65695
2022-04-29,2022-04-30,0.9996537859861441,1.001650515110948,0.9988637511695879,1.0012216168901436,61229628955.53531,83175760237.24673
2022-04-28,2022-04-29,0.9998493401497465,1.0017882304196024,0.9978066823168962,0.9996537859861441,56111954934.040924,83154190236.73784
2022-04-27,2022-04-28,1.0005013171014638,1.001740023674655,0.9991125191377929,0.9998493401497465,62504836478.74596,83185701880.0156
2022-04-26,2022-04-27,1.0001622568202189,1.0013373312461282,0.9991255245873014,1.0005013171014638,61457660624.945526,83169773789.4732
2022-04-25,2022-04-26,1.0002185929503484,1.0020857691613236,0.9986417950018965,1.0001622568202189,50449607175.58023,83155264476.2356
2022-04-24,2022-04-25,1.0010142684354009,1.002663248562003,1.0002185929503484,1.0002185929503484,33771962428.153347,83199997263.48041
2022-04-23,2022-04-24,1.0001412686631954,1.0018612213611648,1.0001163335774612,1.0010142684354009,45503088293.592804,83180957508.91112
2022-04-22,2022-04-23,1.0006163242434516,1.0019279033343547,0.9992134586807471,1.0001412686631954,65832439916.84989,83107083557.33643
2022-04-21,2022-04-22,0.9999946212135405,1.0015693143281572,0.9990827777701417,1.0006163242434516,61193966314.70672,83002857563.2276
2022-04-20,2022-04-21,0.9996658533214738,1.001704336215823,0.9981246768743058,0.9999946212135405,54513305559.05299,82907492356.03156
2022-04-19,2022-04-20,1.0007810191354598,1.001675167022847,0.997886199918159,0.9996658533214738,58441616417.18879,82788134303.28734
2022-04-18,2022-04-19,1.0008919375805128,1.0019982900525894,0.9994042288476331,1.0007810191354598,49894939341.811966,82803862827.32693
2022-04-17,2022-04-18,1.0009584476884474,1.0026148333750695,0.999188695376443,1.0008919375805128,31745566166.967876,82774506794.60493
2022-04-16,2022-04-17,1.0005182605276972,1.001554514409284,1.0000346208996218,1.0009584476884474,34726195620.13794,82786059437.98149
2022-04-15,2022-04-16,1.0012285369494556,1.0017881845699732,0.9996365499188148,1.0005182605276972,45023719248.00257,82743827046.3466
2022-04-14,2022-04-15,1.0015691778028522,1.004883488634644,1.0000922081445043,1.0012285369494556,51059629163.37758,82712828081.22589
2022-04-13,2022-04-14,1.0015217695191903,1.0021279595399804,0.9993174885046481,1.0015691778028522,56694005252.49839,82682508401.55751
2022-04-12,2022-04-13,1.0009510266137986,1.002069756038922,0.9995769765008773,1.0015217695191903,65528412988.9259,82650610029.65253
2022-04-11,2022-04-12,1.0009235374761474,1.0023723342841289,0.9991013334357661,1.0009510266137986,50815579958.829384,82605797536.16583
2022-04-10,2022-04-11,1.0006291587185625,1.001930534027154,0.9997400554095522,1.0009235374761474,34369730129.345055,82572759794.17104
2022-04-09,2022-04-10,1.0008544368342465,1.001489558922842,0.999796710001187,1.0006291587185625,49985709875.52835,82574870484.8789
2022-04-08,2022-04-09,1.0002149312757802,1.0019578872397075,0.9995119433814363,1.0008544368342465,54328538698.49065,82553921250.7203
2022-04-07,2022-04-08,0.9997690801748393,1.0022681351513567,0.9962291489995214,1.0002149312757802,68341612279.18743,82475782116.95837
2022-04-06,2022-04-07,1.0008745206708878,1.0023663680543562,0.9994317053700793,0.9997690801748393,72876502938.57506,82467783467.21901
2022-04-05,2022-04-06,1.0005960915393939,1.0015281326662477,0.9996744187084594,1.0008745206708878,61827237673.29178,82441332672.29156
2022-04-04,2022-04-05,1.000689208610747,1.001484580929143,0.9992033648659602,1.0005960915393939,58664840242.03858,82365195412.79607
2022-04-03,2022-04-04,0.9996445747743913,1.0033949253396972,0.9996445747743913,1.000689208610747,57740562889.2023,82329028628.79926
2022-04-02,2022-04-03,1.0002796048304283,1.0007698585821108,0.99919418180338,0.9996445747743913,69464481097.9957,82106154003.42542
2022-04-01,2022-04-02,1.0008077952516221,1.0010853065313934,0.9990371901723321,1.0002796048304283,77195962742.71414,82017896015.94196
2022-03-31,2022-04-01,0.9993940566500813,1.001116300302414,0.9991862657292375,1.0008077952516221,65559082965.43832,81931529593.1932
2022-03-30,2022-03-31,0.9997415220319847,1.000343698652511,0.9990535522582922,0.9993940566500813,65114145720.00016,81638429769.3622
2022-03-29,2022-03-30,0.9977101902573328,1.000150180791491,0.9977101902573328,0.9997415220319847,66988563936.35072,81505466565.54097
2022-03-28,2022-03-29,0.9987822978903634,0.9996977235119757,0.9977101902573328,0.9977101902573328,61144746594.58904,81273739440.00507
2022-03-27,2022-03-28,0.9995156908591945,0.999518563065919,0.9947526658637593,0.9987822978903634,36036966295.89154,81250822417.90718
2022-03-26,2022-03-27,0.9997329751222941,1.000579316170629,0.9992426013853813,0.9995156908591945,43319361034.36943,81289191716.8427
2022-03-25,2022-03-26,0.9996152844491702,1.000627256513246,0.9985836679593583,0.9997329751222941,55677241958.641075,80920787737.23135
2022-03-24,2022-03-25,0.9983480265630348,1.000459740955807,0.9970419647066892,0.9996152844491702,54212320726.34432,80843412867.7625
2022-03-23,2022-03-24,0.9996097475057055,1.0011472895691904,0.9983480265630348,0.9983480265630348,48876535865.753174,80837697681.79608
2022-03-22,2022-03-23,1.0002161567819432,1.0013848188288679,0.9989280979099574,0.9996097475057055,55108291951.56627,80764313471.43909
2022-03-21,2022-03-22,0.9997056645299373,1.0012835751669713,0.9995587277964961,1.0002161567819432,45099564556.42166,80799522656.66681
2022-03-20,2022-03-21,1.0002337243292465,1.0011222724691462,0.9997056645299373,0.9997056645299373,42090596038.945526,80795632708.42828
2022-03-19,2022-03-20,1.0013238153741784,1.0013238153741784,0.9991957491333939,1.0002337243292465,45327049740.54347,80452655013.75252
2022-03-18,2022-03-19,1.001182884815684,1.0017324926275337,0.9998442262704432,1.0013238153741784,42534575331.68161,80488850197.7623
2022-03-17,2022-03-18,1.0008959695250852,1.0019205528084323,0.9981889211999546,1.001182884815684,50090390393.42374,80190214047.23466
2022-03-16,2022-03-17,1.0002701882169003,1.0011947759943105,0.9977438784369416,1.0008959695250852,50662499533.14797,80119748092.45757
2022-03-15,2022-03-16,0.9997050107093839,1.0019508350990698,0.9986196731396235,1.0002701882169003,41780634225.41055,80107616116.88068
2022-03-14,2022-03-15,1.000709509729981,1.0015104179152048,0.9996179590166725,0.9997050107093839,37116828010.18979,80122664692.87584
2022-03-13,2022-03-14,0.9999665056117946,1.001418759596721,0.9980015864725313,1.000709509729981,29069357231.016617,80126599472.92497
2022-03-12,2022-03-13,0.9995716448698407,1.0018255699449834,0.9995716448698407,0.9999665056117946,39136609700.37444,80114368715.07788
2022-03-11,2022-03-12,1.0009914733294065,1.0018703570231589,0.9966398070183718,0.9995716448698407,48696766687.62155,80093355799.22673
2022-03-10,2022-03-11,1.0001962064350902,1.0029508053625706,0.9961570272868931,1.0009914733294065,55267410690.21894,80060279263.99866
2022-03-09,2022-03-10,1.000162522523462,1.0026206464495142,0.9989590463249306,1.0001962064350902,55543026785.64557,80073743829.85939
2022-03-08,2022-03-09,1.0000550864514064,1.0020329325558746,0.9987181552435255,1.000162522523462,54084420064.30448,80108721625.02928
2022-03-07,2022-03-08,1.0009572741070856,1.0018998815661895,0.9980636700724914,1.0000550864514064,46227802096.33943,80068975686.02083
2022-03-06,2022-03-07,1.001490656574985,1.0030282648670643,0.9997178663107027,1.0009572741070856,37833427371.70933,79833113081.98299
2022-03-05,2022-03-06,1.0015430892703179,1.0023271881000955,0.9996800769771034,1.001490656574985,49371601901.14166,79813488534.22833
2022-03-04,2022-03-05,1.0009503982315384,1.0024491328047156,0.9973080850050194,1.0015430892703179,51440613036.70217,79565758673.70235
2022-03-03,2022-03-04,1.0012250061922392,1.0023305963001596,0.9979508290173712,1.0009503982315384,49471211946.144196,79816205819.22649
2022-03-02,2022-03-03,1.000778628665949,1.0024882719894683,0.9980246688569017,1.0012250061922392,57320112568.390785,79493022770.37762
2022-03-01,2022-03-02,1.0001039995893672,1.0029524272768031,0.998470718014861,1.000778628665949,62352256748.16085,79588518300.97125
2022-02-28,2022-03-01,1.0025360426190741,1.0042737497804834,0.9990113641026135,1.0001039995893672,49263077664.65845,79702442466.30843
2022-02-27,2022-02-28,1.002471502929657,1.0033487532122696,0.9993717069425103,1.0025360426190741,36433627658.99859,79712163574.09967
2022-02-26,2022-02-27,1.0024861622616956,1.0031762088035858,1.000266099913524,1.002471502929657,45706366563.04098,79646938844.44423
2022-02-25,2022-02-26,1.0011559240873227,1.0045382903613094,1.0001151336674812,1.0024861622616956,64792244577.4898,79590682129.91371
2022-02-24,2022-02-25,1.0019596616808664,1.0047247697720172,0.998784324158783,1.0011559240873227,62105586923.48383,79575791180.84201
2022-02-23,2022-02-24,0.9995265690819911,1.0030454820065016,0.998545370642562,1.0019596616808664,42376496075.98787,79546270112.94733
2022-02-22,2022-02-23,1.0019240318204419,1.004583079425258,0.9995265690819911,0.9995265690819911,53208749811.19656,79525230982.4921
2022-02-21,2022-02-22,1.0010460394543115,1.0034980601745136,0.9999227971662324,1.0019240318204419,39486246076.00872,79179724374.06781
2022-02-20,2022-02-21,1.002343955585375,1.0030001440997076,1.0007956060437861,1.0010460394543115,32020237511.604404,79191543496.45712
2022-02-19,2022-02-20,1.0004173027164918,1.002343955585375,1.0004173027164918,1.002343955585375,35642568455.92517,79088296542.3712
2022-02-18,2022-02-19,1.0010632835643904,1.0078581395462558,1.0004173027164918,1.0004173027164918,44534671282.51482,78836867233.35068
2022-02-17,2022-02-18,1.000756655397037,1.0033863197917832,0.9995902512305298,1.0010632835643904,40636850064.98769,78747866563.1202
2022-02-16,2022-02-17,0.9995509977044794,1.0020633465640634,0.9995509977044794,1.000756655397037,39478732044.34979,78735337254.808
2022-02-15,2022-02-16,1.001155966630674,1.0015821097309212,0.9995509977044794,0.9995509977044794,41500644107.781525,78553953894.12076
2022-02-14,2022-02-15,1.0011599948503922,1.0021997804485043,0.9999956699501709,1.001155966630674,35219727229.43434,78564952279.17815
2022-02-13,2022-02-14,1.0020008637493076,1.0022487008224328,1.0000257304928541,1.0011599948503922,35065741190.76113,78520879221.64752
2022-02-12,2022-02-13,1.0020449626089414,1.003856255275165,1.000832272018093,1.0020008637493076,46655869977.91008,78514069077.46138
2022-02-11,2022-02-12,1.0016565674778903,1.0029274181894448,0.9991672187929114,1.0020449626089414,57671846877.62193,78455047288.97044
2022-02-10,2022-02-11,1.001174307069499,1.0036049689228292,0.9992898480588898,1.0016565674778903,50712934022.35564,78139113275.09538
2022-02-09,2022-02-10,1.0014548302040605,1.002133603764937,1.0000775072524368,1.001174307069499,53032916606.55697,78034170006.22424
2022-02-08,2022-02-09,1.0012987622509235,1.0032518952009197,0.9994015984373462,1.0014548302040605,58829342268.93738,78073705965.32915
2022-02-07,2022-02-08,1.0003523320463825,1.0031010587153468,1.0003523320463825,1.0012987622509235,43844962274.13198,78037720619.06487
2022-02-06,2022-02-07,1.000455591385744,1.0028166927881823,1.0001975906890337,1.0003523320463825,35906493592.09282,78032635644.75656
2022-02-05,2022-02-06,1.005529502788197,1.005529502788197,1.0004229850017743,1.000455591385744,50586529618.94341,78036871735.51764
2022-02-04,2022-02-05,1.001402212894569,1.005529502788197,1.0005262503747185,1.005529502788197,41684837506.99345,78061115021.73848
2022-02-03,2022-02-04,1.0019361690616142,1.0039101955139598,1.0009075724107859,1.001402212894569,39312904930.737785,78090588363.32388
2022-02-02,2022-02-03,1.001444586769309,1.003313477334884,1.0009044087506187,1.0019361690616142,34969305626.06034,78108188510.28174
2022-02-01,2022-02-02,1.001617418626529,1.0029718058744668,0.9988500047856618,1.001444586769309,37467723454.49589,78073178389.76688
2022-01-31,2022-02-01,1.0018702555740038,1.0048439247333767,1.0000874492101093,1.001617418626529,33708789820.738544,78267115995.47255
2022-01-30,2022-01-31,1.0031558349203331,1.0046520767338782,0.9984352067893978,1.0018702555740038,32151533610.939804,78236899284.42438
2022-01-29,2022-01-30,1.0018345700748814,1.006185650879002,0.9950177217204929,1.0031558349203331,39883879799.084335,78277699035.18376
2022-01-28,2022-01-29,1.007037931893717,1.0073260109040698,0.9971047823663897,1.0018345700748814,48636176288.53417,78296358293.50995
2022-01-27,2022-01-28,1.0027022095578475,1.0100448096824828,0.9870790509279577,1.007037931893717,59393406558.14282,78270538311.09198
2022-01-26,2022-01-27,1.0014279659130063,1.0097414065091375,0.9970112075429668,1.0027022095578475,52899448966.68499,78253231535.18578
2022-01-25,2022-01-26,1.0052319388050988,1.0061009885745527,0.991980634864197,1.0014279659130063,68262299647.50412,78308368647.39122
2022-01-24,2022-01-25,0.9999797822943525,1.0184304648661688,0.9907504931209764,1.0052319388050988,61214868645.28917,78411524220.38144
2022-01-23,2022-01-24,1.002512029618617,1.0110291038452845,0.9936036711858884,0.9999797822943525,69249546146.81294,78503174646.86444
2022-01-22,2022-01-23,0.9992637307756992,1.010997502663745,0.982894470898096,1.002512029618617,85612704109.39723,78322824344.96065
2022-01-21,2022-01-22,1.0000747517865742,1.0109221712123528,0.9518811702940742,0.9992637307756992,62782003754.71109,78265938809.78934
2022-01-20,2022-01-21,0.9989611725064559,1.0058644026350103,0.988733926069973,1.0000747517865742,41665360740.463715,78369431706.29897
2022-01-19,2022-01-20,1.0000219739771505,1.0034531491022065,0.9958256459109653,0.9989611725064559,46618440352.65274,78332434326.47403
2022-01-18,2022-01-19,1.0021094070453456,1.0058727413907584,0.9961517329869934,1.0000219739771505,46303524738.62652,78438751801.21043
2022-01-17,2022-01-18,1.0003035122847985,1.013149352068162,0.997002929292593,1.0021094070453456,40246772810.976555,78481734429.8212
2022-01-16,2022-01-17,0.9997643619664417,1.0035091968165675,0.9962994314766164,1.0003035122847985,36919609765.9769,78480969456.62686
2022-01-15,2022-01-16,1.0008938665523355,1.007919279549299,0.9973854833067507,0.9997643619664417,42905734574.92938,78568051282.90274
2022-01-14,2022-01-15,0.9994785132702563,1.0190804696548268,0.991814402689283,1.0008938665523355,52748613669.74968,78562803562.5304
2022-01-13,2022-01-14,1.0009724442124854,1.0075794279387593,0.996411312331149,0.9994785132702563,50817645084.251335,78559596199.39731
2022-01-12,2022-01-13,1.0004184134103478,1.0082507062442634,0.9962799575018542,1.0009724442124854,57735417438.529854,78568308103.98402
2022-01-11,2022-01-12,1.0009690023997244,1.0113665463637398,0.9956757560829463,1.0004184134103478,63333084173.341095,78373698439.17383
2022-01-10,2022-01-11,0.9994756681661351,1.0075802394121154,0.9934113730316476,1.0009690023997244,52645022140.91324,78408581187.67317
2022-01-09,2022-01-10,0.9976930894854255,1.0081850468233542,0.9956965329164145,0.9994756681661351,50920280889.7849,78399852812.3994
2022-01-08,2022-01-09,1.0020948041790443,1.0148275147327135,0.9952880046827912,0.9976930894854255,56904024322.286415,78400684257.48085
2022-01-07,2022-01-08,1.0011714415556676,1.0056565772403807,0.9778175213326602,1.0020948041790443,72852324288.4954,78385664139.94907
2022-01-06,2022-01-07,1.0009762898578447,1.0069761217774476,0.9925113734208506,1.0011714415556676,76069135104.00809,78675448592.90738
2022-01-05,2022-01-06,0.998683448070849,1.0053971461021514,0.9782107120242405,1.0009762898578447,52911254952.419174,78358237781.90472
2022-01-04,2022-01-05,1.0009629642368902,1.0071145805730848,0.9941169641062144,0.998683448070849,51620377043.97474,78340297776.0841
2022-01-03,2022-01-04,1.0004834410206112,1.0075789177699455,0.9941193571133287,1.0009629642368902,40986089650.970856,78469161116.11572
2022-01-02,2022-01-03,1.0056235944782979,1.0056235944782979,0.9976996674202944,1.0004834410206112,36416529212.44043,78432310988.72539
2022-01-01,2022-01-02,0.9996949880390571,1.0106400727650737,0.9982568793281907,1.0056235944782979,43968127041.25025,78461555997.2319
2021-12-31,2022-01-01,1.0013363724084388,1.0038395682319095,0.9959205848812321,0.9996949880390571,46893329169.77982,78365966762.5579
2021-12-30,2021-12-31,1.003984504235788,1.0089037151495361,0.9965974426150058,1.0013363724084388,55373202380.313736,78524227242.41437
2021-12-29,2021-12-30,1.0004601482447002,1.0118597677552488,0.9970037973090908,1.003984504235788,57872137144.06274,78273208062.64734
2021-12-28,2021-12-29,1.0005678641380735,1.0037212213240143,0.9894818319716415,1.0004601482447002,59745347092.06595,78096018573.44598
2021-12-27,2021-12-28,1.002106859138237,1.00771564322468,0.9972881315689576,1.0005678641380735,46092842810.71551,78106091376.91425
2021-12-26,2021-12-27,1.0011658004083022,1.006552308788886,0.9986085308399271,1.002106859138237,45390801518.9977,78132701283.52664
2021-12-25,2021-12-26,1.003063812129429,1.0040574332956227,1.0008974430347335,1.0011658004083022,49123585034.65084,77759618604.74007
2021-12-24,2021-12-25,1.0032276317501285,1.0085263075128021,0.9912027341783199,1.003063812129429,59460538827.03318,77791450381.17188
2021-12-23,2021-12-24,1.0013596178411093,1.0114138165328683,1.0003875093237615,1.0032276317501285,55919656727.80639,77652082009.93086
2021-12-22,2021-12-23,1.0023078392301832,1.0141483328834533,1.000387771190578,1.0013596178411093,52426279699.40429,77690106907.6721
2021-12-21,2021-12-22,1.0031154352544778,1.0103154499949194,1.0017591352473736,1.0023078392301832,61355039570.93857,77592393394.79341
2021-12-20,2021-12-21,0.9986366387697503,1.0056056839725451,0.9950782696130172,1.0031154352544778,58920681689.44356,77407169847.6934
2021-12-19,2021-12-20,0.9999049136752695,1.0044812189279297,0.9982668252347071,0.9986366387697503,53421587004.87288,77336634737.64938
2021-12-18,2021-12-19,0.9983872529431141,1.005909352334288,0.9953500707875353,0.9999049136752695,66333989064.1965,77398981536.22069
2021-12-17,2021-12-18,0.9994595425455134,1.0109453475115526,0.9953588179583338,0.9983872529431141,61076591619.87589,77354757577.61205
2021-12-16,2021-12-17,1.0002532736753147,1.0018893489515508,0.9958938149112126,0.9994595425455134,68431378888.77607,77717097544.567
2021-12-15,2021-12-16,1.0021288172876905,1.0048149738845116,0.9986260047934455,1.0002532736753147,63779503651.019844,77487922609.28915
2021-12-14,2021-12-15,0.9974935997320863,1.0067576710781252,0.9974935997320863,1.0021288172876905,66742393073.61532,77537673381.63548
2021-12-13,2021-12-14,0.9993849560551755,1.0039296091038548,0.9973971543801217,0.9974935997320863,47610063592.313934,77507827711.21562
2021-12-12,2021-12-13,1.0001308614696685,1.0017328683122073,0.9969858363177687,0.9993849560551755,44205261428.54622,77224559977.77283
2021-12-11,2021-12-12,0.9964470361423838,1.0035451147449697,0.9964470361423838,1.0001308614696685,60416751479.09926,77242541067.91086
2021-12-10,2021-12-11,0.9980983937379269,1.0051983291013231,0.9926700670606436,0.9964470361423838,60802652364.204285,77224159426.71361
2021-12-09,2021-12-10,0.9998456677172128,1.0059397138278063,0.9953929410568226,0.9980983937379269,59074076951.2739,77346365465.4656
2021-12-08,2021-12-09,1.0014777345118404,1.008989998907585,0.9964435301151914,0.9998456677172128,62462226043.22098,77259533885.63983
2021-12-07,2021-12-08,0.9998202514294465,1.0032234915936056,0.9973477501350781,1.0014777345118404,75664099410.09282,76905045048.56425
2021-12-06,2021-12-07,1.0013614249204634,1.0139099058608716,0.9921028626559794,0.9998202514294465,72711140321.51343,76554528228.21782
2021-12-05,2021-12-06,1.0007464666844286,1.0081808882579049,0.991057341379927,1.0013614249204634,85611075263.12325,76165399931.32303
2021-12-04,2021-12-05,1.000516429572158,1.0039767811530265,0.9742048224456966,1.0007464666844286,108878682202.44374,75174672898.14542
2021-12-03,2021-12-04,0.9977433942964203,1.0027504535682419,0.9940976470447012,1.000516429572158,68064021020.49133,75082377187.98611
2021-12-02,2021-12-03,1.0002391903807926,1.0052775875440554,0.9977433942964203,0.9977433942964203,69894553483.67609,75065283693.46263
2021-12-01,2021-12-02,0.9984956996806869,1.005383900607453,0.9934535461097878,1.0002391903807926,75134886796.2671,74568618577.64163
2021-11-30,2021-12-01,0.999671246842223,1.0053784487335067,0.9943662857246285,0.9984956996806869,71387414962.65463,74225995196.68105
2021-11-29,2021-11-30,0.9990792036975646,1.0027963292757724,0.9925725682594454,0.999671246842223,66410417157.35551,74102470899.87993
2021-11-28,2021-11-29,1.0010565448623998,1.0168447848076645,0.9990792036975646,0.9990792036975646,59894080349.52585,74160856017.0489
2021-11-27,2021-11-28,1.0002332221411112,1.0038227703493914,0.9947309560737537,1.0010565448623998,78461861386.4594,74155027958.85365
2021-11-26,2021-11-27,0.9981012716712335,1.0045093364902413,0.9782315632370973,1.0002332221411112,91257454012.4815,73514444808.7486
2021-11-25,2021-11-26,1.0006462577519246,1.0044131237059115,0.9972145613982508,0.9981012716712335,82138240959.25906,73489131047.96452
2021-11-24,2021-11-25,1.0014574448629683,1.0057378283080631,0.997451549571482,1.0006462577519246,78801418381.53596,73427520464.6404
2021-11-23,2021-11-24,1.0002238536829753,1.0068352659741044,0.9972790192589209,1.0014574448629683,74601272725.86452,73432415229.76355
2021-11-22,2021-11-23,1.0030027014132286,1.0062074402400865,0.9916214664348098,1.0002238536829753,67704737525.9722,73943627577.83731
2021-11-21,2021-11-22,1.0056917265334524,1.006348183309945,1.001627145947954,1.0030027014132286,58718592277.73232,74258995066.94717
